0.10894238	0.059414875	-0.073674	-0.14876617	0.10151315	0.08501909	-0.12833908	-0.091667585	0.07744946	0.008603283	-0.029194005	0.11535048	0.052595988	-0.028285796	0.07513112	0.09473982	0.062985934	-0.10968932	-0.17785637	-0.062217265	0.12046105	-0.12089401	-0.077642195	0.1590441	-0.09031757	0.14203267	-0.020874852	0.09757832	0.13093457	-0.021348642	0.04220061	-0.07816596	-0.07317467	-0.014115956	-0.08835515	-0.0006780831	0.08327797	-0.11072246	0.08751289	0.10277188	-0.19194178	0.03642803	-0.15890469	-0.05709283	-0.17187405	-0.13502981	-0.15009415	0.18797691	-0.024503091	0.17001586	0.21222468	0.12599236	0.15027428	0.12110483	-0.16432281	-0.03204015	0.12424464	0.0011924711	-0.037342962	0.12396511	0.019095412	0.05209468	0.028686738	0.11818526	0.06289796	-0.1100354	0.16371772	-0.04799803	0.10175278	0.15844879	-0.09418685	-0.03761856	0.08690738	-0.048196495	0.12800391	-0.07115436	-0.11753241	-0.084417425	0.100500636	0.08921369	-0.021256296	0.03764661	-0.0072258147	-0.10018322	-0.14093643	-0.03426803	0.104155295	-0.006472148	0.047638863	0.02806072	0.07820625	-0.10096081	0.07221513	0.033142645	0.022908887	0.12254927	0.012864146	-0.12802708	-0.007611981	0.0930899	

-0.14036214	-0.08650176	0.10939487	0.112148136	-0.12603256	-0.08079545	-0.07475946	-0.1172655	0.03890279	-0.08790918	0.12776305	0.007931944	0.04242109	0.15143478	-0.1196899	0.02352941	-0.08440153	0.16810095	0.11721827	0.074392475	-0.047007166	-0.039156675	0.07118294	-0.0693765	-0.06413834	-0.083833136	0.13498133	-0.12517296	-0.06844169	0.061575226	-0.18415001	-0.120382614	-0.0735473	-0.091850616	0.095731	0.020976579	0.03841031	0.084788725	-0.001697474	-0.16352873	0.07139482	0.10378229	0.075131625	0.18000324	0.11046168	0.056042828	0.045767628	-0.08748478	-0.057066612	-0.076729484	0.13214043	-0.15881823	-0.13310795	0.00021080182	0.056645248	0.13773105	0.09004558	0.083354644	0.09775621	0.13317321	-0.041581284	-0.10818164	0.102575645	0.18694517	0.11410751	-0.007749193	-0.13988788	-0.089860216	0.08137507	-0.13809714	-0.05479875	0.1698473	-0.082466654	-0.048539232	-0.095121324	0.11102306	-0.027993303	-0.14320722	-0.111630216	-0.12915365	0.062328678	-0.10855947	-0.1348213	-0.098392054	0.02246716	-0.08732828	0.054908838	0.104235455	0.059467856	-0.08963149	-0.07544509	0.09840777	-0.14493154	-0.06553999	0.060774162	0.08604355	0.02545164	0.134856	-0.08233352	0.08078111	
-0.14125095	-0.0333358	0.13599133	0.033636574	-0.056856256	-0.045186225	-0.1577562	-0.1424693	0.08542545	-0.11394576	0.15286292	0.0666164	0.031248631	0.16502061	-0.1294607	0.097685225	-0.09485674	0.11439511	0.028994082	0.060885306	-0.005559114	-0.09630573	0.036604166	0.09059512	-0.124080986	-0.10738539	0.08015084	-0.10118718	-0.0924005	0.038529392	-0.110383354	-0.15749608	-0.12701103	-0.15228999	0.09324404	0.051460963	0.096044786	0.08101784	0.102173574	-0.1144724	0.0548116	0.095188014	0.077507034	0.18943126	0.039238933	-0.020291854	0.032540176	-0.041458808	-0.110589944	-0.04080164	0.09001947	-0.14536057	-0.019904736	0.063099846	0.012663568	0.14350179	0.071908295	0.09239011	0.076935954	0.14435889	0.037811454	0.02678763	0.13565348	0.17667542	0.12944795	-0.069863096	-0.086169705	-0.12932013	0.13212773	-0.08510232	-0.09137929	0.16521665	-0.0691613	-0.087021716	-0.07029068	0.006913137	-0.14186928	-0.10937417	-0.050085608	-0.10314732	0.038226936	-0.14496326	-0.05562379	-0.15327618	-0.022600247	-0.119632594	0.12159277	0.06843297	0.10478688	-0.11186687	-0.027413191	0.07605625	-0.11008946	-0.080380514	0.105894215	0.11955582	0.03420607	0.07436372	-0.10163263	0.13334022	
0.055472102	0.09936304	0.026516559	-0.15449809	0.09317089	0.080579065	-0.13165402	-0.0993843	0.0871312	-0.051633365	0.12664153	0.07541222	-0.03479859	0.10715412	0.014189511	0.08723486	0.052628987	-0.14397801	-0.20017874	0.008247203	0.113117516	-0.08785445	-0.10166358	0.10243146	-0.0925888	-0.029924346	-0.048297808	0.009353462	-0.03583182	-0.10440951	0.038340416	-0.16109054	-0.11396766	-0.12490367	-0.11537422	-0.008993858	0.0929346	0.06605783	0.10243046	0.12726642	-0.12277608	-0.027367039	0.0061465795	0.034256663	-0.09827673	-0.14494117	-0.004606484	0.15008081	-0.110210724	0.048314217	-0.018294275	0.12131052	0.19017158	0.08507161	-0.06716279	0.016221208	0.13205738	0.022172034	-0.09506042	0.14286518	0.13814943	0.07921132	0.072447784	0.057254367	-0.031861413	-0.13559909	0.20997693	-0.123258606	0.10405975	0.20909622	-0.09106951	0.055163972	-0.07853773	-0.06155974	0.13814424	-0.12831207	-0.1838406	-0.04042573	0.10942114	0.040958907	-0.029168215	-0.1473407	0.08703689	-0.105437174	-0.084242746	-0.046678893	0.19457152	-0.050964084	0.072602324	-0.09235407	0.11479313	-0.071670584	0.041910402	-0.08659197	0.065059006	0.054076735	0.023096887	-0.099643044	-0.0017886172	0.10539509	
0.00086383556	0.077266455	0.16829401	0.02128932	0.030579036	-0.11577305	-0.21639591	-0.15561318	0.07024348	-0.12384818	0.0018296067	0.07568069	-0.081198685	0.13269381	-0.1457051	0.07085353	-0.02170808	0.048613477	-0.07050314	0.060345847	0.015877172	-0.041048523	0.03792895	0.112505645	-0.08520862	-0.21255124	0.02309243	-0.016669614	-0.008967693	-0.023753198	0.00033120022	-0.15605585	-0.11702086	-0.19155252	0.14161187	-0.036767334	0.0860636	0.10608982	0.09240577	-0.07672917	0.12515977	-0.018414944	0.15298045	0.1174368	-0.05328797	0.050398577	0.095533974	0.058737993	-0.09751265	0.003991664	-0.00949176	-0.26182452	0.092363596	0.09766836	-0.05251374	0.050294925	-0.021535585	0.023589896	0.08230217	0.15405066	0.02789385	0.08135238	0.13359578	0.13236254	0.11191695	-0.048561897	-0.07979185	-0.15117857	0.13582611	-0.004901718	0.036899347	0.21557134	0.095282674	-0.092940085	-0.21919769	-0.0054526096	-0.11199258	0.046922255	-0.049317833	-0.13092758	0.002109753	-0.10052926	-0.028259326	-0.046926178	-0.065191604	-0.108077295	0.022342376	-0.031052269	0.09437208	0.09904526	0.04063956	0.17118756	-0.009353866	-0.071708374	0.092669845	0.100254916	-0.056684356	-0.024842711	-0.097898446	0.13362953	
-0.15761928	-0.029920913	0.17813925	-0.042775802	0.06249292	-0.1024984	-0.026393984	-0.06261878	0.07911701	-0.16331129	0.14414707	0.009578478	-0.0036458506	0.0898184	-0.19188432	0.08849754	-0.12694176	0.22339252	0.094167694	-0.0061575086	-0.054334052	-0.03702842	0.07679711	-0.084795125	-0.20558003	0.010138693	-0.039967336	0.011020783	-0.1020846	0.09665322	-0.00552986	0.04634018	-0.12642248	-0.18405625	0.14386125	0.020269547	0.1385367	-0.048999824	0.07296233	-0.007170746	0.05166072	-0.04986994	0.08944404	0.045484662	-0.08012689	0.02793748	0.034658816	-0.13975559	0.041360904	0.04599021	0.04637899	-0.053153526	0.001240323	0.058433637	0.060569935	0.015196702	0.02540232	0.19328925	0.16296056	0.107773416	0.030545957	0.053070236	0.15545668	0.04127606	0.15657343	0.020576254	-0.18595925	-0.09495969	0.1600983	-0.16535576	-0.08746006	0.010522994	0.15009214	-0.07505107	-0.08011371	0.06341588	0.0076169525	-0.09821029	-0.036321763	-0.09828837	-0.04030583	-0.0881624	0.068588056	-0.16248173	0.036885004	-0.13787135	0.10036892	0.03843204	0.09800672	-0.08072874	-0.05428579	0.16754246	-0.0062189675	-0.07432732	0.089246735	0.16915557	0.021865051	0.15550199	-0.08887497	0.104651324	
0.06886411	0.049381368	-0.09171961	-0.15192758	0.043702703	0.105854385	-0.06732662	-0.080979675	0.05713008	0.062888466	-0.034447458	0.10430102	0.07052318	-0.10886399	0.16999835	0.10265039	0.06806847	-0.06593736	-0.22125545	-0.09712473	0.15318526	-0.12149702	-0.062480655	0.15754592	-0.04067878	0.07504233	-0.006685691	0.10805853	0.12903076	-0.038162567	-0.016982751	-0.035558496	-0.06695468	-0.0025765481	-0.10527772	-0.021487892	0.088673644	-0.12621148	0.08195068	0.069366336	-0.18928982	0.03408695	-0.16327636	-0.058450043	-0.16221818	-0.10908483	-0.1816998	0.17691697	-0.0066979052	0.1873736	0.18375231	0.14631087	0.18980464	0.10140968	-0.14007376	-0.016825462	0.097928755	-0.100400746	-0.085694514	0.01728787	0.007104687	0.04897221	0.02327516	0.067804284	0.03421431	-0.07981894	0.1883168	-0.022682734	0.08671822	0.10758118	-0.031937066	-0.0516688	0.16318619	-0.047130287	0.14191663	-0.073880516	-0.09191792	-0.0439426	0.07781782	0.085519455	-0.0115337195	0.114639975	-0.019872984	-0.07243887	-0.18369359	0.039196152	0.090195015	-0.0005761062	0.028488392	0.106648676	0.074923396	-0.12204274	0.048854336	0.0739151	-0.03357845	0.074491896	0.00074637326	-0.12238274	0.00623924	0.084411226	
0.09909582	-0.16099729	0.08387049	-0.047243938	0.12839594	-0.020241199	-0.103614904	0.0052113812	0.026904475	-0.13192733	0.14556354	0.021321207	0.045758564	0.17532091	-0.04876933	0.061240077	-0.09829248	0.052528672	0.07547922	0.014847104	0.017386094	-0.047488313	0.026754316	-0.115363225	-0.0380176	0.17468111	-0.06386209	0.13241905	0.15117861	-0.0550393	0.08515431	-0.11235324	0.027215544	-0.14741658	0.14947386	0.05537408	0.05595298	-0.17470145	0.06856318	0.13193484	-0.1828926	-0.0055287406	-0.11894408	-0.030523544	-0.12824154	-0.09020893	-0.100802265	-0.11805026	0.1377016	0.19278428	0.018875591	0.06689198	-0.045020092	0.043064296	-0.004785598	-0.015111934	0.08121542	0.08764785	0.088766664	0.15848175	0.04718681	0.11450566	0.045783516	0.16255839	0.14648078	-0.08757576	-0.102802776	0.06650966	0.06152996	-0.1325434	-0.1353793	-0.05332087	-0.02906744	-0.051800717	0.17723894	-0.13092475	0.12008911	-0.12625328	0.016557163	-0.1464593	-0.034986593	-0.15141411	0.07333699	-0.029682461	-0.026808646	-0.124888845	0.12142434	0.024513582	0.007707576	-0.08561154	-0.17331128	0.11373122	0.114564806	-0.11162568	0.053846788	0.09031791	0.0018595916	0.11583274	-0.034813777	0.05225668	
0.09336578	7.331791e-05	-0.11525088	-0.028027125	-0.019651357	0.024415301	-0.1348478	-0.08556948	-0.0009922637	0.22938596	0.07650728	0.047407907	0.13685977	0.07554674	0.08491925	0.08368671	0.0400511	-0.08973851	-0.10694138	0.029433044	0.049037594	-0.14766085	-0.009044585	0.124754526	0.05767907	0.22069019	0.013077299	0.13864648	0.09818837	-0.011856891	-0.097756416	-0.10204605	-0.02414371	0.16608524	-0.10645425	0.013473858	0.028661316	-0.05323078	0.052092623	0.11749634	-0.23863916	-0.021261116	-0.17969191	-0.041500226	-0.050342735	-0.14323923	-0.16262282	0.17011233	0.020060817	0.20786566	0.19382381	0.10282806	0.043749172	0.05853046	-0.062046822	-0.04704995	0.06389789	0.06673318	-0.123939075	0.23021096	0.01897303	-0.022248229	-0.026537424	0.1725852	0.09282971	-0.06142531	0.16143239	0.08057598	0.063662924	0.13465281	-0.10274214	0.028786091	-0.06856373	-0.024772873	0.19987185	0.057199184	0.04535884	-0.15350275	0.0840425	-0.0196985	0.008523995	-0.057663083	-0.06457601	0.024285221	-0.05618723	0.031029249	0.096790485	-0.013402094	0.02217841	-0.12333864	0.07188809	-0.07038703	0.0673494	-0.0561752	-0.007897449	0.13517965	-0.042078953	-0.08797578	0.011206518	0.061899055	
