0	0.0004409244124015857	
1	2.6585287152141607e-05	
2	0.024333005237822572	
3	0.00013680189545268935	
4	0.00021265520952164715	
5	0.00047867143883100985	
6	0.0006928891290408593	
7	4.1802022570896985e-05	
8	0.0001906018139313978	
9	0.004332958710542976	
10	0.001419258419352498	
11	0.0034031858077174207	
12	0.0011374973287682545	
13	1.6365792398162e-05	
14	0.00029843503793558604	
15	1.9052018707016703e-05	
16	0.0024847089654616156	
17	0.00017375316306460193	
18	0.00011448070813986188	
19	3.748967999359108e-05	
20	0.009290465549435694	
21	1.4421401635605738e-05	
22	6.84126423065089e-05	
23	0.000730466113283252	
24	0.00016575981107295188	
25	0.001371779661863755	
26	0.00811689102871946	
27	0.004908350248491952	
28	0.005022377522645552	
29	0.0005832800004714687	
30	0.00042136088294919175	
31	0.0033529945698337815	
32	0.0017644166381743287	
33	7.490080588337998e-05	
34	0.0006468062620971669	
35	0.0006610684410177709	
36	0.000494470293844983	
37	0.0009356098695044925	
38	0.0007584810898824664	
39	0.0005038705056802451	
40	0.00033909217276626265	
41	7.42667574458084e-05	
42	0.00026840570643158894	
43	0.0001584332237252839	
44	2.7526167006192082e-05	
45	0.0034931046463866403	
46	0.0009411459169981982	
47	7.88046150688505e-05	
48	0.010868451629382343	
49	0.000520530949543036	
50	0.001508050961855424	
51	0.00029343453370395405	
52	0.0010360889738636762	
53	0.0026182088894489914	
54	0.004288341888281984	
55	5.213451641425699e-06	
56	6.133472522127289e-05	
57	1.5795374648038816e-05	
58	7.539285681307763e-05	
59	0.0020332284268747914	
60	1.2422065607038076e-05	
61	2.5107956012821813e-05	
62	0.00045020911504721305	
63	0.00042446010995204377	
64	0.0020672329729213017	
65	0.009899033007903247	
66	6.539140291538469e-06	
67	1.5386212456285764e-05	
68	8.747673630108594e-12	
69	8.747673630108594e-12	
70	1.5727825752981387e-05	
71	0.0012036729898073767	
72	0.00013759750123782457	
73	0.00017923183471488268	
74	9.103974264999091e-05	
75	0.0006390193335223649	
76	0.0016274013161547238	
77	0.0001147388253971119	
78	0.00010325174977082124	
79	0.0002702316811903886	
80	3.847029444201178e-05	
81	0.0001699970574865077	
82	0.00039811935799202144	
83	0.0004355527974690292	
84	1.90433824336918e-05	
85	2.8470259915424758e-05	
86	0.001441422755405551	
87	0.001014324971508701	
88	0.0007873271159844267	
89	0.00010482667059735903	
90	4.5023500000619534e-05	
91	0.0005257216431384073	
92	1.9378453443912887e-05	
93	0.004193529469014933	
94	0.0004224019580565157	
95	0.004227204895078261	
96	0.0018653644605956994	
97	0.0003019137442471573	
98	0.002560503241566068	
99	2.7130830883281502e-05	
100	0.0008269220265669538	
101	0.0013496352813350278	
102	0.0007373221526591897	
103	0.0005504616299350889	
104	5.601669549342361e-05	
105	0.0022655650985200174	
106	0.0002109341494891327	
107	4.1545169368703533e-05	
108	0.00031932424069305566	
109	2.177814415957825e-05	
110	0.00522258229525269	
111	0.0015026148437704639	
112	0.0002613398527774781	
113	0.0044490894861088995	
114	4.7168746463083416e-05	
115	6.144425237390548e-05	
116	0.0008405616549931109	
117	0.0017451435875219302	
118	3.116623428418663e-05	
119	0.000738791446803589	
120	3.540395078988229e-05	
121	6.018671631897773e-06	
122	2.0205346090064234e-05	
123	2.021393648201258e-05	
124	0.00030673045379293163	
125	0.0003145689839674197	
126	1.0234590995201698e-05	
127	4.214243352927471e-05	
128	3.343262501586238e-05	
129	0.0011568711174719593	
130	0.0008354876501709987	
131	1.1874613113671702e-05	
132	0.00020013559027152694	
133	4.379368042877208e-05	
134	1.81247502564378e-05	
135	0.0018551214970794361	
136	3.780184641638422e-05	
137	0.0005808533553597555	
138	0.0006229570400220631	
139	4.899095628610931e-05	
140	0.0022734195116863184	
141	0.0009797273645111922	
142	2.423650814749588e-05	
143	1.3732077368584765e-05	
144	2.8627222823994803e-05	
145	0.00936407424484271	
146	4.682909276657239e-05	
147	2.570160013087012e-05	
148	0.0003725699470965225	
149	4.287127099077755e-05	
150	0.000408583146083788	
151	7.822400648878784e-06	
152	9.357658724275276e-05	
153	5.450276617545426e-05	
154	0.0022551846349936843	
155	0.00042530604994311976	
156	1.911054622098617e-05	
157	0.002100424190460358	
158	5.41465476023017e-06	
159	1.6516845922402238e-05	
160	0.0005640999240703466	
161	2.6462138680185803e-05	
162	7.034483627033216e-05	
163	0.0011765184311974604	
164	8.747673630108594e-12	
165	8.747673630108594e-12	
166	1.7463388050640722e-05	
167	0.00330652472275815	
168	7.404400260798914e-05	
169	0.0005914685471978867	
170	0.00016366366229569572	
171	0.0004725946502574823	
172	1.3002915213890442e-05	
173	6.88389629222804e-05	
174	0.00011257573741425464	
175	8.526566160291836e-05	
176	4.0845458025803516e-05	
177	0.0008486740262608697	
178	0.002523827209965941	
179	7.25222813555463e-05	
180	6.158322551035202e-05	
181	0.0004077581879564769	
182	0.005152867698214716	
183	0.0007785871577887957	
184	7.3607212900886314e-06	
185	2.331239293800167e-05	
186	3.359438095545416e-05	
187	7.403217147391265e-05	
188	0.0019363150722737715	
189	0.002875569742962577	
190	0.0015016134910671257	
191	0.0002868721286396379	
192	1.5458547534859188e-05	
193	5.226890208631037e-05	
194	0.0011694926227838489	
195	0.0011944142791242148	
196	0.0010691411698985007	
197	2.7788710718371385e-05	
198	3.644063437790438e-05	
199	9.275475987459161e-05	
200	0.0003573486172704523	
201	1.2389815683721031e-05	
202	1.9025590721429165e-05	
203	7.730730982250287e-05	
204	0.00035790043514370517	
205	0.0007616003716332359	
206	0.0006817535454033941	
207	3.3303446924921086e-05	
208	6.503371956303725e-05	
209	1.7606893209934294e-05	
210	3.535170369759869e-05	
211	6.54937499014736e-05	
212	7.604299633780721e-06	
213	2.683870459821764e-05	
214	3.5283539538163774e-05	
215	0.0020777827243881122	
216	0.0020720717689759693	
217	7.497752149478288e-06	
218	0.00042757886179030716	
219	0.0012506373436570691	
220	0.0002812134917045419	
221	3.032619822591647e-05	
222	0.001536521718186426	
223	0.0006446304962746754	
224	0.00011162177754876059	
225	2.462919110958739e-05	
226	0.0006030190620396171	
227	1.916998111668766e-05	
228	3.4231695528246865e-05	
229	7.499422961856053e-05	
230	0.00016924907568973167	
231	0.0003832610011117022	
232	1.8203608777395094e-05	
233	0.00012339100583782167	
234	2.8119249908511917e-05	
235	2.050707703984397e-05	
236	5.3633258666869526e-05	
237	7.943861860102045e-05	
238	1.4837374194431018e-05	
239	0.0003604689233738111	
240	2.2783591946684502e-05	
241	0.0007355563849347346	
242	8.747673630108594e-12	
243	8.747673630108594e-12	
244	0.00011604020450703563	
245	0.0017452065791740586	
246	0.002734231163691222	
247	0.002089640886890032	
248	0.00045552576362949945	
249	8.585257939540808e-06	
250	0.0008567099501345388	
251	0.0009103314508564853	
252	0.0036321636569213453	
253	0.0002531426788306883	
254	0.0002626069633703899	
255	0.0006354715270900861	
256	4.1820683844395115e-05	
257	0.0014450136271380734	
258	1.786021423276584e-05	
259	6.046759232224946e-05	
260	1.614718068054201e-05	
261	5.090981190914228e-05	
262	0.0005403927373631342	
263	0.0003499654827893039	
264	6.183056829336297e-05	
265	1.0473977360984004e-05	
266	7.025779730578444e-05	
267	5.935253833116111e-06	
268	3.091988012876703e-05	
269	0.0004548720711408256	
270	9.359129261174068e-05	
271	8.908854328018787e-05	
272	2.5899587994190674e-05	
273	0.0005580825430716369	
274	4.1120900334170294e-05	
275	8.705491889810559e-05	
276	3.734722831956257e-05	
