0.0029128083625604593	0.0030819294741891165	0.00320531323842277	0.0033826952623098065	0.0035688444744491265	0.0038098325587343916	0.004121309345785615	
0.0007026535371163526	0.0007237673496836706	0.0007239284183054371	0.0007308957271603394	0.0007339633376282794	0.0007441846709169323	0.0007641364838923449	
0.005112043366745265	0.005520240540967796	0.005869296053845177	0.006350030460420745	0.006883136837392095	0.007568983106311823	0.008456309889599264	
0.01738655679121084	0.018306069970470486	0.019094914032648527	0.020348144419988817	0.02178831683855605	0.023715603534873494	0.02626389475847574	
0.006586980294941133	0.006970183776230526	0.00728591332981992	0.007750842771619846	0.008262640679059135	0.008927004199980092	0.009785432147241755	
0.00276858642266701	0.0028758832986173185	0.0029460179091631866	0.0030755485097698656	0.00322114224314964	0.0034270371207761625	0.003709400064973981	
0.003179259400515387	0.003328559969315629	0.0034336515737212357	0.0036052249429579988	0.003794278004572902	0.004052046423317694	0.004397443845415682	
0.0015373044646401347	0.0016302883164555123	0.0016910144883282919	0.0017744667589057721	0.001857745176904554	0.001965278209736552	0.002104689694271033	
0.0026825215405323266	0.002882931181702476	0.003024286649801636	0.0032078487232586376	0.0033932209249526468	0.0036275442466174143	0.003927844988019956	
0.0010808575077863522	0.0011450622635843066	0.0011792493456460218	0.0012267209023737043	0.0012703392351122824	0.001329159285385607	0.0014091984893279013	
0.0006915995763136137	0.0007117872278830494	0.0007113802782049487	0.0007176838503822617	0.0007201811277702786	0.0007297192901481354	0.0007488111806338193	
0.0007964060565127422	0.0008268750281274023	0.0008336029009665427	0.0008482310624211963	0.0008584258718848875	0.00087710524391199	0.0009075198457379022	
0.002296283656682151	0.002431812696250305	0.00251763888414371	0.002632794689269949	0.0027445826052223204	0.0028878059003640067	0.0030728468123462764	
0.012007702129307034	0.012544746309841199	0.012976423897521815	0.01368370085864528	0.01447075395144491	0.015518500691024192	0.016891193297322	
0.004733931167918446	0.005130883730685888	0.005439988658736429	0.005832376386483233	0.0062378203786662405	0.0067394173997729154	0.00736968872094625	
0.00075090254326613	0.0007785105754951101	0.000784834702825257	0.0007993694308016551	0.0008107136650400922	0.0008309455742354527	0.000863209854044982	
0.005683305486087053	0.00607723036269774	0.006363990508421885	0.006750730950611055	0.007150301758952372	0.007660440727992741	0.008317597193605687	
0.0011318787355182292	0.001195011310776197	0.0012333602152194633	0.0012895303459057607	0.0013460222427984934	0.001421938158956254	0.0015236525174013177	
0.010871219449692169	0.011930694970851176	0.01281670644283877	0.013922175523384367	0.015092058422167057	0.016522399817890263	0.018294758291031072	
0.007311432597546408	0.007725584937668932	0.008060145106095002	0.00856996088792447	0.009141988921046304	0.009900896145528758	0.010899150962527892	
0.0035551149629345895	0.0038417365901779145	0.004060160008400579	0.004350097627861977	0.004655694770144044	0.005046581141628633	0.005553005694225707	
0.018442010126209957	0.02029163710180248	0.021850181430702876	0.023786430869255543	0.025836399124675318	0.028336386519629376	0.03142818234510572	
0.0028048874135295355	0.002989522210365512	0.003106161355276201	0.0032618688737003957	0.0034133609183813023	0.0036092489305098604	0.0038659894181937928	
0.0007252491911715553	0.0007486228436051409	0.0007503723191216358	0.0007591926166913708	0.0007639852665325008	0.0007762535558268198	0.0007987371872745887	
0.0012946981498569217	0.0013774098667958634	0.0014312448007153906	0.0015062272251238785	0.0015820654637025814	0.0016818087640646788	0.0018137561142272112	
0.0012072293649600377	0.001301860070386291	0.0013696182191786708	0.0014563123490208294	0.0015440178404939671	0.0016539411729213872	0.0017936587063606651	
0.0012253182643941305	0.001278271460213346	0.001301537481774975	0.0013372987382744062	0.0013679486879305473	0.0014109510817970608	0.0014704650397597994	
